title,mood,language,genre,rating,year,movie_platform,image_url,director,cast,description,
Premalu,romantic,Tamil,Romance,7.4,2011,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSwKH44zL2vje20pSnhZs3LVAEINwEZVzP1BIW7b_Y08XvNjMQG&psig=AOvVaw3UGOt-mWLZubIhpk64WiCi&ust=1762707615967000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMj10NuD45ADFQAAAAAdAAAAABAE,Girish A.D., Vimal-Vimala Raman-,A heartfelt love story between two individuals from different walks of life who overcome obstacles to be together.   
Love Today,romantic,Tamil,Romance,7.5,2022,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRWNIHTT60UV78FGmJD4f1_OVuO8o6aDOleInytDZMDCmsilB7x&psig=AOvVaw0hyIQlIVB_7ipywzvyREJy&ust=1762707636919000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNjO2eWD45ADFQAAAAAdAAAAABAE,Pradeep Ranganathan, Vijay Sethupathi-Rashmika Mandanna-,A young couple navigates the ups and downs of their relationship while dealing with societal expectations and personal aspirations.
Dragon,motivated,Tamil,Action,7.8,2011,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTCJnBW3fiD3n0zO_8bMqDcyGUHHBXJi1fYSdi6v7iACQOb6Ewc&psig=AOvVaw14LTZAU-rydqVcE53jFJHA&ust=1762707652290000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJC1_uyD45ADFQAAAAAdAAAAABAE,Ashwath Marimuthu,Pradeep RanganathanAnupama ParameswaranKayadu Lohar,After a devastating breakup troubled student Ragavan abandons his studies and enters the dangerous world of financial fraud pursuing wealth and power while becoming entangled in escalating deception.
3,motivated,Tamil,Action,7.9,2012,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRu1hONAaJWZJJHY1669aq2s1iXGUA3YiDjsMdEJ_lJuLx2LEtY&psig=AOvVaw1-TooFDpxgqE9EW6PLjg6E&ust=1762707671157000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPj0-vWD45ADFQAAAAAdAAAAABAE,Aishwarya Rajinikanth,Dhanush Shruti Haasan Sivakarthikeyan,Dhanush a college student struggles with social anxiety and finds solace in photography leading to personal growth and unexpected romance.
Anniyan,motivated,Tamil,Action,7.9,2005,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTPdiV6WKTR3swJ0dS52KsdwFRSQy8dyZEa5vFYdyJYXCuUzo8I&psig=AOvVaw01T__PRt5T1jB9t35blsbK&ust=1762707688890000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPj4tP6D45ADFQAAAAAdAAAAABAE,S. Shankar, Vikram-Sanam Shetty-,A disillusioned lawyer with multiple personality disorder takes on a vigilante persona to punish wrongdoers and bring justice to society.        
Oh My Kadavule,happy,Tamil,Comedy,8.1,2020,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQebIk3jurRa85VwMwstfPzH2dX1rPM2PPD4QbUDjaHM28I8vaM&psig=AOvVaw3bTBGT73RBuhgkp16EjWGh&ust=1762707703522000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMjVsIWE45ADFQAAAAAdAAAAABA,Ashwath Marimuthu, Ashok Selvan-Vani Bhoskapathi-,A man is given a second chance at life by a mystical figure and must navigate the complexities of love and relationships to find true happiness. 
Lady Bird,happy,English,Drama,7.4,2017,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRnsxcLdGL_jzbQlHIHzIMiG5_ckqjqez3-6WszOCsCS-kKwiXH&psig=AOvVaw3xA_9d5lgmVM33yVtybXDO&ust=1762707733843000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLjq4pOE45ADFQAAAAAdAAAAABAE,Greta Gerwig, Saoirse Ronan-Lauren Ambrose-,A high school senior navigates the challenges of adolescence family dynamics  and self-discovery in her final year of high school. 
The Grand Budapest Hotel,happy,English,Comedy,8.1,2014,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRBkat8sA7CawBozCrgF0yC7ehwqPOnF-vNFHP_9osJAwEM4Irn&psig=AOvVaw3KGfJJ6BDZdVdKqv18MwyP&ust=1762707752249000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKj-0JyE45ADFQAAAAAdAAAAABAE,Wes Anderson, Ralph Fiennes-F. Murray Abraham-,A legendary concierge at a famous European hotel teams up with a   loyal lobby boy to prove his innocence after being framed for   murder.
Pretty Woman,romantic,English,Romance,7.0,1990,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQbcDq7L0lkvCX3t7iu9tSHSsIWojuZAE9N4Dupj9nMUHWRnntq&psig=AOvVaw2evhR0RSGDoARDd9l6BviD&ust=1762707777640000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPiG2aiE45ADFQAAAAAdAAAAABAE,Garry Marshall,Richard GereJulia RobertsRalph Bellamy,A corporate raider hires a hooker to act as a business escort in Beverly Hills California.
Paddington 2,happy,English,Comedy,7.8,2017,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcShAEWYwPGN4O0iEyJCiaXhucqRa7ivO9-ieef32NWvlGDeYpOV&psig=AOvVaw1IaIus885rrgQT7x3c14DX&ust=1762707796421000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLC437GE45ADFQAAAAAdAAAAABAE,Paul King,Michael GambonImelda StauntonBen Whishaw,Paddington now happily settled with the Brown family and a popular member of the local community picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday only for the gift to be stolen.
Late Night ,happy,English,Comedy,6.0,2019,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQgbhmlqbEQ8wCpOmd5v1UkWKtGgswoEyZRhb2YzjkRU20VbJa0&psig=AOvVaw13JJvAG-7bxnGpJ6iOpvT8&ust=1762707813706000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPic8rmE45ADFQAAAAAdAAAAABAE,Nisha Ganatra, Emma Thompson-Mindy Kaling-,A late-night talk show host struggles to stay relevant in a changing media landscape and hires a female writer to bring fresh perspectives to her show.  
The Fault in Our Stars,romantic,English,Romance,7.7,2014,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQqBd2szq3KOr111oyUohxJWKfeKY0YpnFQHRX2OFkKn9bpNcV_&psig=AOvVaw081wzJVzfu5qaSYyHuSP5z&ust=1762708367931000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNiHmMKG45ADFQAAAAAdAAAAABAE,Josh Boone, Shailene Woodley-Ansel Elgort-,Two teenagers with cancer meet at a support group and embark on a life-changing journey of love and self-discovery.  
The Proposal,romantic,English,Romance,6.7,2009,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQ2HYKfi0RkVIix5flfIHiB4g3I4VlVWOvwWjbszBzQak-Kpse5&psig=AOvVaw221VrEPoMtg1X3PiWWvg1Q&ust=1762708399398000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMignNGG45ADFQAAAAAdAAAAABAE,Anne Fletcher, Sandra Bullock-Ryan Reynolds-,A high-powered book editor forces her assistant to marry her in order to avoid deportation to Canada leading to unexpected romance.   
Crazy Rich Asians,romantic,English,Romance,6.9,2018,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSZSTpuDh-OIcLBbXdBTp9WOjsywJLTZfdUQZsBWu1bajoR2sdJ&psig=AOvVaw2qTD5RjqNU2-5Cx58KydK8&ust=1762708423496000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMjE7NyG45ADFQAAAAAdAAAAABAE,Jon M. Chu, Constance Wu-Henry Golding-,This contemporary romantic comedy based on a global bestseller follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.
The Big Sick,romantic,English,Romance,7.5,2017,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRyipL99_V0j69q5DRaLUPa3kS1KPApdfWn5bpgzvsZL03RvMq7&psig=AOvVaw1bsxdZ6uvKCkSQOjpmmsYp&ust=1762708439050000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJCCj-SG45ADFQAAAAAdAAAAABAE,Michael Showalter, Kumail Nanjiani-Zoe Kazan-,A couple deals with cultural differences and family expectations as they navigate a medical crisis and their relationship.  
Call Me by Your Name,romantic,English,Romance,7.9,2017,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRkaj20v78g_GT2wQJl0QeT3jRctqDbcKgGsF4UnAhjfDrtSmFP&psig=AOvVaw38PnbEOC7A6-IRDdeJz6Uo&ust=1762708457023000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKjX1eyG45ADFQAAAAAdAAAAABAE,Luca Guadagnino, Timothée Chalamet-Armie Hammer-,In 1980s Italy a young boys summer romance with an older man leads to self-discovery and personal growth.  
500 Days of Summer,romantic,English,Romance,7.7,2009,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSNDXIQFuqFp3_t1FTAJFRK0vQUD17VBx-yd3GkYsZKq80zAMI0&psig=AOvVaw2czlAeXUcfAIOIzrhF68R3&ust=1762708471544000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJC4zfOG45ADFQAAAAAdAAAAABAE,Marc Webb, Joseph Gordon-Levitt-Zooey Deschanel-,An offbeat romantic comedy that explores the highs and lows of a relationship through non-linear storytelling. 
Silver Linings Playbook,romantic,English,Romance,7.7,2012,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQAokbUUQ2-Gwe6aw9AQr7zkSPZMEM-uytFyfUYaCYkuGa-54KM&psig=AOvVaw2HVOJ3j9rDbWOR8g1vKQV8&ust=1762708488856000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLjZ6_uG45ADFQAAAAAdAAAAABAE,David O. Russell, Bradley Cooper-Jennifer Lawrence-,After a stint in a mental institution   Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife but things get complicated when he meets Tiffany a mysterious  girl with problems of her own.      
Before Sunrise,romantic,English,Romance,8.1,1995,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQHTJhLJK1fEAHX1k817UOfYHXSN7rUbXkqVM-kG4VvdClqV7rB&psig=AOvVaw2UkJVfwPyXOtsOluZ_ZNqj&ust=1762708503396000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNCh5oKH45ADFQAAAAAdAAAAABAE,Richard Linklater, Ethan Hawke-Julie Delpy-,A young man and woman meet on a train in Europe and spend one night together in Vienna exploring the city and each other before parting ways.   
Pride & Prejudice,romantic,English,Romance,7.8,2005,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRsBoZMRz6x4boGvA2vAv-UH3WbtrBrbyjSTFoWiwNXmVxj_c37&psig=AOvVaw0B-1dBcZJVObBo5iklBI9R&ust=1762708528237000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLjM4I6H45ADFQAAAAAdAAAAABAE,Joe Wright, Keira Knightley-Matthew Macfadyen-,Sparks fly when spirited Elizabeth Bennet meets single   rich gentleman Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman whom he once considered beneath him.    
The Vow,romantic,English,Romance,6.8,2012,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRi2FR0SFL4LfK8Vg9WHLt1oFGZvWSW1zh7ltDGr1RUNo01vQXu&psig=AOvVaw0XaYruM9iTZcVA0kkXRxKm&ust=1762708543080000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMDM2JWH45ADFQAAAAAdAAAAABAE,Michael Sucsy, Rachel McAdams-Channing Tatum-,A car accident puts Paige in a coma and when she wakes up she has no memory of her relationship with her husband Leo who must work to win her heart again.    
The Intouchables,happy,French,Drama,8.5,2011,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQ3lHSRTK5v-ViP-9DMwXChC9kO0IJo2g6Ftwe7s57ZFxxmWuIR&psig=AOvVaw2kU2w3L2z2HHl1RJsz5SVv&ust=1762708570826000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLCj-KKH45ADFQAAAAAdAAAAABAE,Olivier NakacheÉric Toledano, François Cluzet-Omar Sy-,After he becomes a quadriplegic from a paragliding accident wealthy aristocrat Philippe hires a young man from the projects Driss to be his caregiver forming an unlikely friendship that changes both their lives. 
Amélie,romantic,French,Romance,8.3,2001,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRfC-ghFVfyOZhMJ2z20UZdRHZJmzuOd3iON0PqlFSQsm_p6quF&psig=AOvVaw1cnaaTnqdB0LlYRiQJcNwo&ust=1762708586948000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPjBzqqH45ADFQAAAAAdAAAAABAE,Jean-Pierre Jeunet, Audrey Tautou-Mathieu Kassovitz-,Amélie a shy waitress in Paris decides to change the lives of those around her for the better while grappling with her own isolation.    
Marcel the Shell with Shoes On ,happy,English,Animation,7.5,2021,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRFIVvBwOMaUPez3F6ptUHClSaKqgtTN0rZAACBuFc4lesxuNW4&psig=AOvVaw3S5T41vSnErypbc16ytV_k&ust=1762708602979000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMDmorKH45ADFQAAAAAdAAAAABAE,Dean Fleischer Camp, Jenny Slate-Alex Wolff-,A stop-motion animated documentary-style film that follows the adventures of Marcel a tiny shell with a big personality as he navigates life with his family.  
The Secret Life of Walter Mitty,happy,English,Adventure,7.3,2013,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQOUyXlSiN6ER7Ru5qksGEOq09ij1zxHIN1UmIill7BRR2gp3OV&psig=AOvVaw3hRADzDU0QpIRh1tz_3pxk&ust=1762708633509000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMjD5MCH45ADFQAAAAAdAAAAABAE,Ben Stiller, Ben Stiller-Kristen Wiig-,A daydreamer escapes his anonymous life by disappearing into a world of fantasies filled with heroism romance and action until a real-life adventure surpasses even his wildest dreams.  
Kunfu Panda,happy,English,Animation,7.6,2008,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcR4uH4MBoZCZdNffc5uJmaQiLZ1-1KormCWk944inC2syJd1yOh&psig=AOvVaw2pJObcR4PVgZo7jL62zAaU&ust=1762708648525000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPD5-8iH45ADFQAAAAAdAAAAABAE,Mark OsborneJohn Stevenson, Jack BlackAngelina Jolie,Dustin Hoffman A clumsy panda named Po who aspires to be a kung fu master is unexpectedly chosen to fulfill an ancient prophecy and must train to defend his valley from a villainous snow leopard. 
Coco,happy,English,Animation,8.4,2017,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSU870I0G7p7Wan5GucdfL64urOfZrE0HgjXT7z24ss0N8n3TUP&psig=AOvVaw2WdV9cm-Vm4M5mh_tuzE24&ust=1762708669225000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKC08tGH45ADFQAAAAAdAAAAABAE,Adrian MolinaLee Unkrich, Anthony Gonzalez-Gael García Bernal-,Aspiring musician Miguel enters the Land of the Dead to uncover his family's history and pursue his passion for music despite his family's ban on it.    
Up,happy,English,Animation,8.2,2009,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSA13lidqFTPKSA-P_svrDdKqUkzqYCC1Xsgf0pjMoY3OkPlsQ-&psig=AOvVaw3RKcGShPYKvK6nGWZfg7ZL&ust=1762708695932000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLi1yN6H45ADFQAAAAAdAAAAABAE,Pete DocterBob ,Peterson-Ed Asner-,78-year-old Carl Fredricksen fulfills his lifelong dream of adventure by tying thousands of balloons to his house and flying to South America inadvertently taking a young stowaway named Russell along for the ride.   
Inside Out,happy,English,Animation,8.1,2015,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcR7IE8YJaJlh3CW-KYU745oE2WzjyvRgKwNyAwe73di_U0uuD5Q&psig=AOvVaw3Iyz5UTG5c7XpqkvmsR4yx&ust=1762708717692000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNjk-OiH45ADFQAAAAAdAAAAABAE,Ronnie Del Docter ,Amy PoehlerPhyllis SmithRichard Kind,Riley and her emotions Joy Sadness Anger Fear and Disgust must navigate the challenges of growing up when Riley's family moves to a new city.  
Zootopia,happy,English,Animation,8.0,2016,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQVT4BBbKZ5RYJ71XQD0yKS3oPqu11TxA93nXvVcg0oKMeSqdLh&psig=AOvVaw3DUeWLF_BMMzh2JWnXQk5J&ust=1762708732848000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJDXmfCH45ADFQAAAAAdAAAAABAE,Jared BushByron HowardRich Moore, Ginnifer GoodwinJason BatemanIdris Elba,A rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy in the city of Zootopia where various anthropomorphic animals live and thrive. 
Finding Nemo,happy,English,Animation,8.1,2003,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSPMuT84H7cjZKS_L6KLxTDZA_12G-zUMA7w0xLO9hHj275KFAa&psig=AOvVaw1G4eMSe3-9Iaz6mdUkRZEC&ust=1762708747981000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIDwtfeH45ADFQAAAAAdAAAAABAE,Andrew StantonLee Unkrich-Albert, BrooksEllen DeGeneres,After his son is captured in the Great Barrier Reef and taken to Sydney a timid clownfish sets out on a journey to bring him home facing numerous dangers along the way. 
Toy Story,happy,English,Animation,8.3,1995,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQ3I1sd7LSAioEZqY-ildb4OvNHvbc7QkxS5sOvQB_PUQfhZJz2&psig=AOvVaw3lSMlg6P46q6GpjvMsOPLe&ust=1762708768257000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLi6hIKI45ADFQAAAAAdAAAAABAE,John Lasseter, Tom Hanks-Tim Allen-,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room. 
Monsters Inc.,happy,English,Animation,8.1,2001,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTHrGMpAF5bq4OGrmzaq51Gj9SZPumJYl-ST46kekDNzAah7B8D&psig=AOvVaw3tVZwqUbE7fru7TuCBUVps&ust=1762708798646000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKilx4-I45ADFQAAAAAdAAAAABAE,Pete DocterDavid SilvermanLee Unkrich, Billy CrystalJohn Goodman-,In a world where monsters generate their city's power by scaring children  two monsters find their lives disrupted when a little girl enters their world.    
The Incredibles,happy,English,Animation,8.0,2004,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRJIT3L73sD4w1WT_CFhVqeMDNho2zb8-sEyD6sOF1Inkrpifsp&psig=AOvVaw0w07XZK0qmAayFPqg9Trds&ust=1762708814463000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIDLi5eI45ADFQAAAAAdAAAAABAE,Brad Bird, Craig T. NelsonHolly Hunter-,A family of undercover superheroes try to live a quiet suburban life but are forced into action to save the world.  
WALL·E,happy,English,Animation,8.4,2008,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQeZl5f7yIvMVDPbWnJdds7oedgLAxvmVDCaYrmDlcMaNx9DvVb&psig=AOvVaw0corogU-YTkODYIgtlKsbY&ust=1762708829997000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKinw56I45ADFQAAAAAdAAAAABAE,Andrew Stanton, Ben BurttElissa Knight-,In the distant future a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.  
Ratatouille,happy,English,Animation,8.0,2007,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcR_80dFwOvVodnqmEdXGEKLEfvZMs6ChCssJ8VOhmDvtz7fBBEY&psig=AOvVaw0B4R-xsuK37kx087nQ_OY6&ust=1762708950891000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOjZltiI45ADFQAAAAAdAAAAABAE,Brad BirdJan, Pinkava-Patton OswaltIan Holm Remy, a rat who dreams of becoming a great chef forms an unlikely alliance with a young kitchen worker at a famous Paris restaurant.   
Brave,happy,English,Animation,7.1,2012,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQa1926tlAgWmyZ0sgbXWDlpYF78qkDCnvnZNAP3SSdzAImZnd6&psig=AOvVaw1ZtcFnHJ6v0fESRfgCBLpk&ust=1762708993857000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKD90-yI45ADFQAAAAAdAAAAABAE,Mark AndrewsBrenda ChapmanSteve Purcell, Kelly Macdonald-,Determined to make her own path in life Princess Merida defies an age-old custom causing chaos in the kingdom and unleashing a curse that only she can break.    
Cinderella,happy,English,Animation,7.3,1950,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSX-Phw5O0_2nLYA9d6SHDEOLDhrhw1dS-6BtzxryiZ3uby5uS2&psig=AOvVaw2bLEOOMvdgidCmMFSgaaKy&ust=1762709485014000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMiR69aK45ADFQAAAAAdAAAAABAE,Kenneth Branagh, Ilene Woods-Harry Stockwell-,A young woman living in unfortunate circumstances sees her fortunes change when she meets a dashing prince with the help of her fairy godmother.  
Good Dinosaur,happy,English,Animation,6.7,2015,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRAiCVywJJrYTk86spC5CaVkuy5RXc9rRRcvy3QWwUwkNeyCQkf&psig=AOvVaw2819_aqlDnByDz_m8zk0XA&ust=1762709502026000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNjt-N6K45ADFQAAAAAdAAAAABAE,Peter Sohn, Raymond OchoaJack BrightSam Elliott-,In a world where dinosaurs never became extinct an Apatosaurus named Arlo makes an unlikely human friend while on a journey to find his way home.  
Tangled,happy,English,Animation,7.7,2010,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSAsBlKFVBwDerz9TeJ555kpJCv6oIeT9nNSjwqS-CtfAlnLBI_&psig=AOvVaw0t8TZPPzgNyvA_l4p6s97u&ust=1762709518923000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJjDg-eK45ADFQAAAAAdAAAAABAE,Nathan GrenoByron Howard,Mandy MooreZachary Levi-,When a runaway princess with magical long blonde hair meets a charming bandit they embark on an adventure that changes both their lives.   
Frozen,happy,English,Animation,7.4,2013,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRtOzQ7EBgKQEtfGoCrVqTgNqCgvrvvqZiDGMwIzr9Zpl1YmGEt&psig=AOvVaw3GWB5pemeWCjanhUE-JbC4&ust=1762709535742000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCICJge-K45ADFQAAAAAdAAAAABAE,Chris BuckJennifer Lee, Kristen BellIdina Menzel-,When the newly crowned Queen Elsa accidentally uses her power to turn things into ice she inadvertently plunges their kingdom into eternal winter forcing her sister Anna to team up with a mountain man
